time,sitting
0.0,0,[]
1.0000000000000002,0,[]
2.000000000000001,0,[]
2.9999999999999973,0,[]
3.999999999999994,0,[]
4.99999999999999,0,[]
5.999999999999987,0,[]
6.999999999999983,0,[]
7.99999999999998,0,[]
8.999999999999993,0,[]
10.000000000000007,0,[]
11.000000000000021,0,[]
12.000000000000036,0,[]
13.00000000000005,0,[]
14.000000000000064,0,[]
15.000000000000078,0,[]
16.000000000000092,2,[175, 174]
17.000000000000107,6,[173, 178, 177, 172]
18.00000000000012,12,[179, 170, 171, 176, 167, 169]
19.000000000000135,15,[166, 168, 165]
20.00000000000015,18,[164, 162, 163]
21.000000000000163,20,[161, 160]
22.000000000000178,22,[159, 158]
23.000000000000192,24,[157, 156]
24.000000000000206,26,[155, 154]
25.00000000000022,28,[153, 152]
26.000000000000234,30,[151, 150]
27.00000000000025,30,[]
28.000000000000263,30,[]
29.000000000000277,30,[]
30.00000000000029,30,[]
31.000000000000306,30,[]
32.00000000000032,30,[]
33.00000000000026,30,[]
34.000000000000206,30,[]
35.00000000000015,30,[]
36.00000000000009,30,[]
37.000000000000036,30,[]
37.99999999999998,30,[]
38.99999999999992,32,[145, 144]
39.999999999999865,36,[147, 143, 146, 142]
40.99999999999981,37,[141]
41.99999999999975,41,[140, 149, 139, 148]
42.999999999999694,43,[138, 137]
43.99999999999964,45,[136, 135]
44.99999999999958,47,[134, 133]
45.999999999999524,48,[132]
46.99999999999947,50,[131, 130]
47.99999999999941,52,[129, 128]
48.99999999999935,54,[127, 126]
49.9999999999993,56,[125, 124]
50.99999999999924,58,[123, 122]
51.99999999999918,59,[121]
52.999999999999126,60,[120]
53.99999999999907,60,[]
54.99999999999901,60,[]
55.999999999998956,60,[]
56.9999999999989,60,[]
57.99999999999884,60,[]
58.999999999998785,60,[]
59.99999999999873,60,[]
60.99999999999867,60,[]
61.999999999998614,60,[]
62.99999999999856,60,[]
63.9999999999985,60,[]
64.99999999999845,60,[]
65.9999999999984,60,[]
66.99999999999834,60,[]
67.99999999999828,60,[]
68.99999999999822,61,[115]
69.99999999999817,64,[114, 113, 111]
70.99999999999811,69,[117, 112, 110, 116, 109]
71.99999999999805,71,[118, 108]
72.999999999998,74,[107, 119, 106]
73.99999999999794,76,[105, 104]
74.99999999999788,78,[103, 102]
75.99999999999783,80,[101, 100]
76.99999999999777,82,[99, 98]
77.99999999999771,83,[97]
78.99999999999766,85,[96, 95]
79.9999999999976,87,[94, 93]
80.99999999999754,89,[92, 91]
81.99999999999748,90,[90]
82.99999999999743,90,[]
83.99999999999737,90,[]
84.99999999999731,90,[]
85.99999999999726,90,[]
86.9999999999972,90,[]
87.99999999999714,90,[]
88.99999999999709,90,[]
89.99999999999703,90,[]
90.99999999999697,90,[]
91.99999999999692,90,[]
92.99999999999686,90,[]
93.9999999999968,90,[]
94.99999999999675,90,[]
95.99999999999669,90,[]
96.99999999999663,90,[]
97.99999999999658,92,[87, 81]
98.99999999999652,98,[89, 86, 80, 88, 85, 79]
99.99999999999646,101,[84, 78, 83]
100.9999999999964,104,[77, 82, 76]
101.99999999999635,106,[75, 74]
102.99999999999629,108,[73, 72]
103.99999999999623,110,[71, 70]
104.99999999999618,111,[69]
105.99999999999612,113,[68, 67]
106.99999999999606,115,[66, 65]
107.999999999996,117,[64, 63]
108.99999999999595,119,[62, 61]
109.9999999999959,120,[60]
110.99999999999584,120,[]
111.99999999999578,120,[]
112.99999999999572,120,[]
113.99999999999567,120,[]
114.99999999999561,120,[]
115.99999999999555,120,[]
116.9999999999955,120,[]
117.99999999999544,120,[]
118.99999999999538,120,[]
119.99999999999532,120,[]
120.99999999999527,120,[]
121.99999999999521,120,[]
122.99999999999515,120,[]
123.9999999999951,120,[]
124.99999999999504,120,[]
125.99999999999498,120,[]
126.99999999999493,121,[57]
127.99999999999487,123,[56, 55]
128.99999999999508,125,[54, 53]
129.9999999999953,129,[59, 52, 58, 51]
130.99999999999554,131,[50, 49]
131.99999999999577,133,[48, 47]
132.999999999996,135,[46, 45]
133.99999999999622,137,[44, 43]
134.99999999999645,139,[42, 41]
135.99999999999667,141,[40, 39]
136.9999999999969,143,[38, 37]
137.99999999999713,145,[36, 35]
138.99999999999736,147,[34, 33]
139.99999999999758,149,[32, 31]
140.9999999999978,150,[30]
141.99999999999804,150,[]
142.99999999999827,150,[]
143.9999999999985,150,[]
144.99999999999872,150,[]
145.99999999999895,150,[]
146.99999999999918,150,[]
147.9999999999994,150,[]
148.99999999999963,150,[]
149.99999999999986,150,[]
151.00000000000009,150,[]
152.0000000000003,150,[]
153.00000000000054,150,[]
154.00000000000077,150,[]
155.000000000001,150,[]
156.00000000000122,150,[]
157.00000000000145,150,[]
158.00000000000168,150,[]
159.0000000000019,150,[]
160.00000000000213,152,[29, 28]
161.00000000000236,155,[27, 26, 24]
162.0000000000026,158,[25, 23, 22]
163.0000000000028,161,[21, 18, 20]
164.00000000000304,166,[17, 19, 13, 16, 12]
165.00000000000327,170,[15, 11, 14, 10]
166.0000000000035,172,[9, 8]
167.00000000000372,174,[7, 6]
168.00000000000395,176,[5, 4]
169.00000000000418,178,[3, 2]
169.9500000000044,180,[1, 0]
