time,sitting
0.0,0,[]
1.0000000000000002,0,[]
2.000000000000001,0,[]
2.9999999999999973,0,[]
3.999999999999994,0,[]
4.99999999999999,0,[]
5.999999999999987,0,[]
6.999999999999983,0,[]
7.99999999999998,1,[177]
8.999999999999993,1,[]
10.000000000000007,1,[]
11.000000000000021,1,[]
12.000000000000036,1,[]
13.00000000000005,1,[]
14.000000000000064,3,[178, 179]
15.000000000000078,3,[]
16.000000000000092,3,[]
17.000000000000107,4,[176]
18.00000000000012,4,[]
19.000000000000135,4,[]
20.00000000000015,4,[]
21.000000000000163,4,[]
22.000000000000178,4,[]
23.000000000000192,4,[]
24.000000000000206,4,[]
25.00000000000022,4,[]
26.000000000000234,4,[]
27.00000000000025,6,[172, 174]
28.000000000000263,6,[]
29.000000000000277,6,[]
30.00000000000029,7,[175]
31.000000000000306,7,[]
32.00000000000032,7,[]
33.00000000000026,7,[]
34.000000000000206,7,[]
35.00000000000015,8,[169]
36.00000000000009,9,[173]
37.000000000000036,9,[]
37.99999999999998,9,[]
38.99999999999992,9,[]
39.999999999999865,9,[]
40.99999999999981,9,[]
41.99999999999975,9,[]
42.999999999999694,10,[171]
43.99999999999964,10,[]
44.99999999999958,10,[]
45.999999999999524,10,[]
46.99999999999947,11,[168]
47.99999999999941,12,[165]
48.99999999999935,12,[]
49.9999999999993,12,[]
50.99999999999924,12,[]
51.99999999999918,12,[]
52.999999999999126,12,[]
53.99999999999907,13,[170]
54.99999999999901,14,[166]
55.999999999998956,14,[]
56.9999999999989,15,[167]
57.99999999999884,15,[]
58.999999999998785,15,[]
59.99999999999873,15,[]
60.99999999999867,15,[]
61.999999999998614,15,[]
62.99999999999856,15,[]
63.9999999999985,15,[]
64.99999999999845,15,[]
65.9999999999984,16,[164]
66.99999999999834,16,[]
67.99999999999828,16,[]
68.99999999999822,16,[]
69.99999999999817,16,[]
70.99999999999811,16,[]
71.99999999999805,16,[]
72.999999999998,16,[]
73.99999999999794,17,[163]
74.99999999999788,17,[]
75.99999999999783,18,[159]
76.99999999999777,18,[]
77.99999999999771,18,[]
78.99999999999766,18,[]
79.9999999999976,18,[]
80.99999999999754,18,[]
81.99999999999748,18,[]
82.99999999999743,19,[161]
83.99999999999737,19,[]
84.99999999999731,19,[]
85.99999999999726,19,[]
86.9999999999972,19,[]
87.99999999999714,20,[158]
88.99999999999709,20,[]
89.99999999999703,20,[]
90.99999999999697,22,[162, 156]
91.99999999999692,22,[]
92.99999999999686,22,[]
93.9999999999968,22,[]
94.99999999999675,22,[]
95.99999999999669,22,[]
96.99999999999663,22,[]
97.99999999999658,22,[]
98.99999999999652,23,[160]
99.99999999999646,23,[]
100.9999999999964,23,[]
101.99999999999635,23,[]
102.99999999999629,23,[]
103.99999999999623,25,[152, 155]
104.99999999999618,26,[151]
105.99999999999612,26,[]
106.99999999999606,26,[]
107.999999999996,26,[]
108.99999999999595,27,[157]
109.9999999999959,27,[]
110.99999999999584,28,[154]
111.99999999999578,28,[]
112.99999999999572,28,[]
113.99999999999567,29,[148]
114.99999999999561,29,[]
115.99999999999555,29,[]
116.9999999999955,29,[]
117.99999999999544,29,[]
118.99999999999538,29,[]
119.99999999999532,29,[]
120.99999999999527,29,[]
121.99999999999521,29,[]
122.99999999999515,29,[]
123.9999999999951,31,[153, 149]
124.99999999999504,31,[]
125.99999999999498,31,[]
126.99999999999493,32,[146]
127.99999999999487,32,[]
128.99999999999508,32,[]
129.9999999999953,32,[]
130.99999999999554,32,[]
131.99999999999577,32,[]
132.999999999996,32,[]
133.99999999999622,32,[]
134.99999999999645,32,[]
135.99999999999667,34,[150, 145]
136.9999999999969,35,[147]
137.99999999999713,35,[]
138.99999999999736,36,[144]
139.99999999999758,36,[]
140.9999999999978,36,[]
141.99999999999804,36,[]
142.99999999999827,36,[]
143.9999999999985,36,[]
144.99999999999872,36,[]
145.99999999999895,36,[]
146.99999999999918,36,[]
147.9999999999994,36,[]
148.99999999999963,36,[]
149.99999999999986,37,[143]
151.00000000000009,38,[138]
152.0000000000003,39,[137]
153.00000000000054,39,[]
154.00000000000077,39,[]
155.000000000001,39,[]
156.00000000000122,39,[]
157.00000000000145,40,[136]
158.00000000000168,40,[]
159.0000000000019,40,[]
160.00000000000213,40,[]
161.00000000000236,40,[]
162.0000000000026,41,[142]
163.0000000000028,41,[]
164.00000000000304,41,[]
165.00000000000327,41,[]
166.0000000000035,42,[132]
167.00000000000372,43,[141]
168.00000000000395,43,[]
169.00000000000418,44,[135]
170.0000000000044,44,[]
171.00000000000463,44,[]
172.00000000000486,44,[]
173.0000000000051,44,[]
174.00000000000531,44,[]
175.00000000000554,45,[131]
176.00000000000577,46,[127]
177.000000000006,46,[]
178.00000000000622,46,[]
179.00000000000645,47,[140]
180.00000000000668,48,[139]
181.0000000000069,48,[]
182.00000000000713,48,[]
183.00000000000736,48,[]
184.0000000000076,49,[133]
185.00000000000782,49,[]
186.00000000000804,49,[]
187.00000000000827,50,[134]
188.0000000000085,50,[]
189.00000000000873,50,[]
190.00000000000895,50,[]
191.00000000000918,50,[]
192.0000000000094,51,[130]
193.00000000000963,51,[]
194.00000000000986,51,[]
195.0000000000101,52,[121]
196.00000000001032,52,[]
197.00000000001054,52,[]
198.00000000001077,52,[]
199.000000000011,52,[]
200.00000000001123,53,[128]
201.00000000001145,53,[]
202.00000000001168,54,[124]
203.0000000000119,56,[129, 126]
204.00000000001214,57,[125]
205.00000000001236,57,[]
206.0000000000126,57,[]
207.00000000001282,57,[]
208.00000000001305,57,[]
209.00000000001327,57,[]
210.0000000000135,57,[]
211.00000000001373,59,[120, 122]
212.00000000001396,59,[]
213.00000000001418,59,[]
214.0000000000144,59,[]
215.00000000001464,60,[119]
216.00000000001486,60,[]
217.0000000000151,60,[]
218.00000000001532,60,[]
219.00000000001555,61,[117]
220.00000000001577,62,[123]
221.000000000016,62,[]
222.00000000001623,62,[]
223.00000000001646,62,[]
224.00000000001668,62,[]
225.0000000000169,62,[]
226.00000000001714,62,[]
227.00000000001737,62,[]
228.0000000000176,63,[118]
229.00000000001782,63,[]
230.00000000001805,63,[]
231.00000000001828,64,[116]
232.0000000000185,64,[]
233.00000000001873,64,[]
234.00000000001896,64,[]
235.00000000001918,64,[]
236.0000000000194,64,[]
237.00000000001964,64,[]
238.00000000001987,64,[]
239.0000000000201,64,[]
240.00000000002032,64,[]
241.00000000002055,64,[]
242.00000000002078,64,[]
243.000000000021,68,[114, 115, 111, 105]
244.00000000002123,68,[]
245.00000000002146,68,[]
246.00000000002169,69,[112]
247.0000000000219,70,[110]
248.00000000002214,70,[]
249.00000000002237,70,[]
250.0000000000226,70,[]
251.00000000002282,70,[]
252.00000000002305,70,[]
253.00000000002328,70,[]
254.0000000000235,72,[113, 109]
255.00000000002373,72,[]
256.00000000002393,72,[]
257.00000000002416,72,[]
258.0000000000244,72,[]
259.0000000000246,73,[99]
260.00000000002484,74,[108]
261.00000000002507,74,[]
262.0000000000253,74,[]
263.0000000000255,74,[]
264.00000000002575,74,[]
265.000000000026,74,[]
266.0000000000262,74,[]
267.00000000002643,74,[]
268.00000000002666,74,[]
269.0000000000269,74,[]
270.0000000000271,75,[96]
271.00000000002734,75,[]
272.00000000002757,76,[107]
273.0000000000278,76,[]
274.000000000028,76,[]
275.00000000002825,77,[94]
276.0000000000285,78,[103]
277.0000000000287,78,[]
278.00000000002893,78,[]
279.00000000002916,78,[]
280.0000000000294,78,[]
281.0000000000296,78,[]
282.00000000002984,78,[]
283.00000000003007,79,[106]
284.0000000000303,79,[]
285.0000000000305,79,[]
286.00000000003075,81,[104, 102]
287.000000000031,82,[93]
288.0000000000312,82,[]
289.00000000003143,82,[]
290.00000000003166,83,[100]
291.0000000000319,83,[]
292.0000000000321,84,[101]
293.00000000003234,84,[]
294.00000000003257,84,[]
295.0000000000328,84,[]
296.000000000033,84,[]
297.00000000003325,84,[]
298.0000000000335,84,[]
299.0000000000337,84,[]
300.00000000003394,84,[]
301.00000000003416,84,[]
302.0000000000344,86,[95, 89]
303.0000000000346,86,[]
304.00000000003485,86,[]
305.0000000000351,88,[98, 97]
306.0000000000353,89,[83]
307.0000000000355,89,[]
308.00000000003575,89,[]
309.000000000036,90,[79]
310.0000000000362,90,[]
311.00000000003644,92,[91, 92]
312.00000000003666,92,[]
313.0000000000369,92,[]
314.0000000000371,92,[]
315.00000000003735,92,[]
316.0000000000376,92,[]
317.0000000000378,92,[]
318.000000000038,92,[]
319.00000000003826,92,[]
320.0000000000385,92,[]
321.0000000000387,92,[]
322.00000000003894,92,[]
323.00000000003917,93,[82]
324.0000000000394,93,[]
325.0000000000396,95,[90, 76]
326.00000000003985,96,[74]
327.0000000000401,97,[84]
328.0000000000403,97,[]
329.00000000004053,97,[]
330.00000000004076,97,[]
331.000000000041,97,[]
332.0000000000412,97,[]
333.00000000004144,98,[85]
334.00000000004167,98,[]
335.0000000000419,98,[]
336.0000000000421,99,[88]
337.00000000004235,100,[81]
338.0000000000426,101,[80]
339.0000000000428,103,[77, 70]
340.00000000004303,103,[]
341.00000000004326,103,[]
342.0000000000435,103,[]
343.0000000000437,103,[]
344.00000000004394,103,[]
345.00000000004417,104,[87]
346.0000000000444,104,[]
347.0000000000446,105,[73]
348.00000000004485,105,[]
349.0000000000451,105,[]
350.0000000000453,105,[]
351.00000000004553,105,[]
352.00000000004576,106,[75]
353.000000000046,106,[]
354.0000000000462,106,[]
355.00000000004644,107,[69]
356.00000000004667,107,[]
357.0000000000469,107,[]
358.0000000000471,107,[]
359.00000000004735,107,[]
360.0000000000476,110,[86, 72, 78]
361.0000000000478,110,[]
362.00000000004803,110,[]
363.00000000004826,110,[]
364.0000000000485,110,[]
365.0000000000487,111,[71]
366.00000000004894,112,[66]
367.00000000004917,112,[]
368.0000000000494,112,[]
369.0000000000496,113,[67]
370.00000000004985,114,[65]
371.0000000000501,114,[]
372.0000000000503,115,[64]
373.00000000005053,115,[]
374.00000000005076,115,[]
375.000000000051,116,[68]
376.0000000000512,116,[]
377.00000000005144,116,[]
378.00000000005167,116,[]
379.0000000000519,116,[]
380.0000000000521,116,[]
381.00000000005235,116,[]
382.0000000000526,116,[]
383.0000000000528,116,[]
384.00000000005303,116,[]
385.00000000005326,116,[]
386.0000000000535,116,[]
387.0000000000537,117,[63]
388.00000000005394,117,[]
389.0000000000542,117,[]
390.0000000000544,117,[]
391.0000000000546,117,[]
392.00000000005485,117,[]
393.0000000000551,117,[]
394.0000000000553,117,[]
395.00000000005554,117,[]
396.00000000005576,117,[]
397.000000000056,117,[]
398.0000000000562,118,[62]
399.00000000005645,118,[]
400.0000000000567,118,[]
401.0000000000569,118,[]
402.0000000000571,118,[]
403.00000000005736,118,[]
404.0000000000576,118,[]
405.0000000000578,118,[]
406.00000000005804,118,[]
407.00000000005826,119,[60]
408.0000000000585,119,[]
409.0000000000587,119,[]
410.00000000005895,119,[]
411.0000000000592,120,[61]
412.0000000000594,121,[59]
413.00000000005963,121,[]
414.00000000005986,121,[]
415.0000000000601,121,[]
416.0000000000603,121,[]
417.00000000006054,121,[]
418.00000000006077,121,[]
419.000000000061,121,[]
420.0000000000612,121,[]
421.00000000006145,121,[]
422.0000000000617,122,[58]
423.0000000000619,122,[]
424.00000000006213,122,[]
425.00000000006236,122,[]
426.0000000000626,122,[]
427.0000000000628,123,[48]
428.00000000006304,123,[]
429.00000000006327,123,[]
430.0000000000635,123,[]
431.0000000000637,123,[]
432.00000000006395,123,[]
433.0000000000642,124,[56]
434.0000000000644,124,[]
435.00000000006463,124,[]
436.00000000006486,125,[57]
437.0000000000651,125,[]
438.0000000000653,125,[]
439.00000000006554,125,[]
440.00000000006577,125,[]
441.000000000066,125,[]
442.0000000000662,125,[]
443.00000000006645,126,[45]
444.0000000000667,128,[55, 54]
445.0000000000669,128,[]
446.00000000006713,128,[]
447.00000000006736,128,[]
448.0000000000676,128,[]
449.0000000000678,128,[]
450.00000000006804,128,[]
451.00000000006827,130,[38, 51]
452.0000000000685,131,[50]
453.0000000000687,131,[]
454.00000000006895,132,[47]
455.0000000000692,132,[]
456.0000000000694,133,[53]
457.00000000006963,133,[]
458.00000000006986,133,[]
459.0000000000701,133,[]
460.0000000000703,133,[]
461.00000000007054,133,[]
462.00000000007077,133,[]
463.000000000071,133,[]
464.0000000000712,133,[]
465.00000000007145,133,[]
466.0000000000717,135,[52, 43]
467.0000000000719,135,[]
468.00000000007213,135,[]
469.00000000007236,136,[41]
470.0000000000726,136,[]
471.0000000000728,136,[]
472.00000000007304,136,[]
473.00000000007327,136,[]
474.0000000000735,136,[]
475.0000000000737,136,[]
476.00000000007395,136,[]
477.0000000000742,137,[42]
478.0000000000744,139,[49, 46]
479.00000000007464,139,[]
480.00000000007486,139,[]
481.0000000000751,139,[]
