time,sitting
0.0,0,[]
1.0000000000000002,0,[]
2.000000000000001,0,[]
2.9999999999999973,0,[]
3.999999999999994,0,[]
4.99999999999999,0,[]
5.999999999999987,0,[]
6.999999999999983,0,[]
7.99999999999998,0,[]
8.999999999999993,0,[]
10.000000000000007,0,[]
11.000000000000021,1,[179]
12.000000000000036,1,[]
13.00000000000005,1,[]
14.000000000000064,2,[176]
15.000000000000078,2,[]
16.000000000000092,2,[]
17.000000000000107,2,[]
18.00000000000012,2,[]
19.000000000000135,2,[]
20.00000000000015,2,[]
21.000000000000163,2,[]
22.000000000000178,3,[175]
23.000000000000192,4,[178]
24.000000000000206,4,[]
25.00000000000022,5,[177]
26.000000000000234,6,[172]
27.00000000000025,6,[]
28.000000000000263,6,[]
29.000000000000277,7,[166]
30.00000000000029,8,[165]
31.000000000000306,10,[163, 174]
32.00000000000032,10,[]
33.00000000000026,10,[]
34.000000000000206,10,[]
35.00000000000015,10,[]
36.00000000000009,11,[173]
37.000000000000036,12,[170]
37.99999999999998,12,[]
38.99999999999992,13,[168]
39.999999999999865,13,[]
40.99999999999981,13,[]
41.99999999999975,13,[]
42.999999999999694,13,[]
43.99999999999964,13,[]
44.99999999999958,14,[162]
45.999999999999524,14,[]
46.99999999999947,14,[]
47.99999999999941,14,[]
48.99999999999935,15,[169]
49.9999999999993,17,[171, 164]
50.99999999999924,17,[]
51.99999999999918,17,[]
52.999999999999126,17,[]
53.99999999999907,17,[]
54.99999999999901,17,[]
55.999999999998956,18,[167]
56.9999999999989,20,[157, 159]
57.99999999999884,22,[155, 156]
58.999999999998785,22,[]
59.99999999999873,23,[161]
60.99999999999867,24,[160]
61.999999999998614,24,[]
62.99999999999856,24,[]
63.9999999999985,24,[]
64.99999999999845,24,[]
65.9999999999984,24,[]
66.99999999999834,24,[]
67.99999999999828,24,[]
68.99999999999822,25,[158]
69.99999999999817,25,[]
70.99999999999811,25,[]
71.99999999999805,26,[154]
72.999999999998,26,[]
73.99999999999794,26,[]
74.99999999999788,27,[152]
75.99999999999783,27,[]
76.99999999999777,27,[]
77.99999999999771,27,[]
78.99999999999766,27,[]
79.9999999999976,27,[]
80.99999999999754,27,[]
81.99999999999748,28,[153]
82.99999999999743,28,[]
83.99999999999737,28,[]
84.99999999999731,28,[]
85.99999999999726,28,[]
86.9999999999972,29,[148]
87.99999999999714,30,[150]
88.99999999999709,31,[151]
89.99999999999703,31,[]
90.99999999999697,31,[]
91.99999999999692,31,[]
92.99999999999686,31,[]
93.9999999999968,31,[]
94.99999999999675,31,[]
95.99999999999669,31,[]
96.99999999999663,31,[]
97.99999999999658,31,[]
98.99999999999652,32,[144]
99.99999999999646,33,[149]
100.9999999999964,33,[]
101.99999999999635,33,[]
102.99999999999629,33,[]
103.99999999999623,33,[]
104.99999999999618,33,[]
105.99999999999612,33,[]
106.99999999999606,33,[]
107.999999999996,33,[]
108.99999999999595,34,[141]
109.9999999999959,34,[]
110.99999999999584,34,[]
111.99999999999578,34,[]
112.99999999999572,34,[]
113.99999999999567,34,[]
114.99999999999561,35,[147]
115.99999999999555,36,[135]
116.9999999999955,36,[]
117.99999999999544,36,[]
118.99999999999538,36,[]
119.99999999999532,36,[]
120.99999999999527,36,[]
121.99999999999521,36,[]
122.99999999999515,36,[]
123.9999999999951,37,[137]
124.99999999999504,39,[146, 145]
125.99999999999498,40,[132]
126.99999999999493,40,[]
127.99999999999487,40,[]
128.99999999999508,40,[]
129.9999999999953,40,[]
130.99999999999554,40,[]
131.99999999999577,41,[138]
132.999999999996,41,[]
133.99999999999622,42,[143]
134.99999999999645,42,[]
135.99999999999667,42,[]
136.9999999999969,44,[124, 129]
137.99999999999713,44,[]
138.99999999999736,45,[136]
139.99999999999758,45,[]
140.9999999999978,45,[]
141.99999999999804,45,[]
142.99999999999827,47,[125, 139]
143.9999999999985,47,[]
144.99999999999872,47,[]
145.99999999999895,47,[]
146.99999999999918,48,[130]
147.9999999999994,49,[142]
148.99999999999963,51,[133, 134]
149.99999999999986,51,[]
151.00000000000009,51,[]
152.0000000000003,51,[]
153.00000000000054,51,[]
154.00000000000077,52,[131]
155.000000000001,52,[]
156.00000000000122,53,[123]
157.00000000000145,53,[]
158.00000000000168,53,[]
159.0000000000019,53,[]
160.00000000000213,53,[]
161.00000000000236,53,[]
162.0000000000026,53,[]
163.0000000000028,55,[140, 126]
164.00000000000304,56,[128]
165.00000000000327,56,[]
166.0000000000035,56,[]
167.00000000000372,56,[]
168.00000000000395,56,[]
169.00000000000418,56,[]
170.0000000000044,56,[]
171.00000000000463,56,[]
172.00000000000486,56,[]
173.0000000000051,57,[119]
174.00000000000531,57,[]
175.00000000000554,58,[121]
176.00000000000577,59,[127]
177.000000000006,59,[]
178.00000000000622,59,[]
179.00000000000645,59,[]
180.00000000000668,60,[116]
181.0000000000069,60,[]
182.00000000000713,60,[]
183.00000000000736,60,[]
184.0000000000076,60,[]
185.00000000000782,61,[117]
186.00000000000804,61,[]
187.00000000000827,62,[118]
188.0000000000085,62,[]
189.00000000000873,62,[]
190.00000000000895,63,[122]
191.00000000000918,63,[]
192.0000000000094,64,[111]
193.00000000000963,64,[]
194.00000000000986,66,[113, 114]
195.0000000000101,66,[]
196.00000000001032,66,[]
197.00000000001054,66,[]
198.00000000001077,67,[112]
199.000000000011,69,[109, 120]
200.00000000001123,69,[]
201.00000000001145,69,[]
202.00000000001168,70,[115]
203.0000000000119,70,[]
204.00000000001214,70,[]
205.00000000001236,70,[]
206.0000000000126,70,[]
207.00000000001282,71,[110]
208.00000000001305,71,[]
209.00000000001327,71,[]
210.0000000000135,72,[107]
211.00000000001373,72,[]
212.00000000001396,72,[]
213.00000000001418,72,[]
214.0000000000144,72,[]
215.00000000001464,72,[]
216.00000000001486,72,[]
217.0000000000151,72,[]
218.00000000001532,72,[]
219.00000000001555,72,[]
220.00000000001577,73,[106]
221.000000000016,74,[108]
222.00000000001623,74,[]
223.00000000001646,74,[]
224.00000000001668,74,[]
225.0000000000169,74,[]
226.00000000001714,74,[]
227.00000000001737,74,[]
228.0000000000176,74,[]
229.00000000001782,74,[]
230.00000000001805,75,[105]
231.00000000001828,75,[]
232.0000000000185,76,[101]
233.00000000001873,76,[]
234.00000000001896,76,[]
235.00000000001918,76,[]
236.0000000000194,76,[]
237.00000000001964,76,[]
238.00000000001987,77,[104]
239.0000000000201,77,[]
240.00000000002032,78,[93]
241.00000000002055,78,[]
242.00000000002078,79,[94]
243.000000000021,79,[]
244.00000000002123,79,[]
245.00000000002146,79,[]
246.00000000002169,79,[]
247.0000000000219,79,[]
248.00000000002214,79,[]
249.00000000002237,79,[]
250.0000000000226,80,[99]
251.00000000002282,83,[98, 103, 91]
252.00000000002305,84,[92]
253.00000000002328,84,[]
254.0000000000235,85,[90]
255.00000000002373,85,[]
256.00000000002393,85,[]
257.00000000002416,85,[]
258.0000000000244,85,[]
259.0000000000246,85,[]
260.00000000002484,85,[]
261.00000000002507,85,[]
262.0000000000253,86,[95]
263.0000000000255,86,[]
264.00000000002575,87,[97]
265.000000000026,90,[85, 102, 84]
266.0000000000262,90,[]
267.00000000002643,90,[]
268.00000000002666,90,[]
269.0000000000269,90,[]
270.0000000000271,90,[]
271.00000000002734,90,[]
272.00000000002757,90,[]
273.0000000000278,90,[]
274.000000000028,91,[83]
275.00000000002825,92,[81]
276.0000000000285,92,[]
277.0000000000287,94,[100, 96]
278.00000000002893,94,[]
279.00000000002916,94,[]
280.0000000000294,94,[]
281.0000000000296,94,[]
282.00000000002984,94,[]
283.00000000003007,94,[]
284.0000000000303,94,[]
285.0000000000305,94,[]
286.00000000003075,94,[]
287.000000000031,95,[80]
288.0000000000312,96,[89]
289.00000000003143,97,[87]
290.00000000003166,97,[]
291.0000000000319,97,[]
292.0000000000321,97,[]
293.00000000003234,97,[]
294.00000000003257,97,[]
295.0000000000328,97,[]
296.000000000033,97,[]
297.00000000003325,97,[]
298.0000000000335,99,[79, 75]
299.0000000000337,100,[73]
300.00000000003394,103,[76, 88, 82]
301.00000000003416,104,[86]
302.0000000000344,104,[]
303.0000000000346,104,[]
304.00000000003485,104,[]
305.0000000000351,104,[]
306.0000000000353,104,[]
307.0000000000355,104,[]
308.00000000003575,106,[70, 78]
309.000000000036,107,[74]
310.0000000000362,107,[]
311.00000000003644,107,[]
312.00000000003666,107,[]
313.0000000000369,108,[72]
314.0000000000371,108,[]
315.00000000003735,108,[]
316.0000000000376,108,[]
317.0000000000378,109,[67]
318.000000000038,109,[]
319.00000000003826,109,[]
320.0000000000385,109,[]
321.0000000000387,110,[77]
322.00000000003894,110,[]
323.00000000003917,111,[71]
324.0000000000394,111,[]
325.0000000000396,111,[]
326.00000000003985,112,[66]
327.0000000000401,112,[]
328.0000000000403,112,[]
329.00000000004053,112,[]
330.00000000004076,112,[]
331.000000000041,113,[64]
332.0000000000412,114,[69]
333.00000000004144,114,[]
334.00000000004167,114,[]
335.0000000000419,114,[]
336.0000000000421,114,[]
337.00000000004235,114,[]
338.0000000000426,115,[68]
339.0000000000428,115,[]
340.00000000004303,115,[]
341.00000000004326,115,[]
342.0000000000435,116,[63]
343.0000000000437,116,[]
344.00000000004394,117,[59]
345.00000000004417,117,[]
346.0000000000444,117,[]
347.0000000000446,117,[]
348.00000000004485,117,[]
349.0000000000451,117,[]
350.0000000000453,117,[]
351.00000000004553,117,[]
352.00000000004576,119,[60, 65]
353.000000000046,119,[]
354.0000000000462,119,[]
355.00000000004644,119,[]
356.00000000004667,119,[]
357.0000000000469,120,[62]
358.0000000000471,120,[]
359.00000000004735,120,[]
360.0000000000476,121,[56]
361.0000000000478,121,[]
362.00000000004803,121,[]
363.00000000004826,121,[]
364.0000000000485,121,[]
365.0000000000487,121,[]
366.00000000004894,122,[61]
367.00000000004917,123,[57]
368.0000000000494,123,[]
369.0000000000496,123,[]
370.00000000004985,123,[]
371.0000000000501,124,[54]
372.0000000000503,124,[]
373.00000000005053,124,[]
374.00000000005076,124,[]
375.000000000051,124,[]
376.0000000000512,125,[58]
377.00000000005144,125,[]
378.00000000005167,125,[]
379.0000000000519,126,[55]
380.0000000000521,127,[52]
381.00000000005235,127,[]
382.0000000000526,127,[]
383.0000000000528,127,[]
384.00000000005303,127,[]
385.00000000005326,127,[]
386.0000000000535,127,[]
387.0000000000537,127,[]
388.00000000005394,127,[]
389.0000000000542,127,[]
390.0000000000544,128,[50]
391.0000000000546,129,[48]
392.00000000005485,129,[]
393.0000000000551,130,[53]
394.0000000000553,130,[]
395.00000000005554,131,[43]
396.00000000005576,131,[]
397.000000000056,132,[51]
398.0000000000562,132,[]
399.00000000005645,133,[46]
400.0000000000567,133,[]
401.0000000000569,133,[]
402.0000000000571,133,[]
403.00000000005736,133,[]
404.0000000000576,134,[49]
405.0000000000578,134,[]
406.00000000005804,134,[]
407.00000000005826,134,[]
408.0000000000585,135,[41]
409.0000000000587,135,[]
410.00000000005895,135,[]
411.0000000000592,135,[]
412.0000000000594,135,[]
413.00000000005963,136,[39]
414.00000000005986,137,[45]
415.0000000000601,138,[35]
416.0000000000603,138,[]
417.00000000006054,138,[]
418.00000000006077,138,[]
419.000000000061,138,[]
420.0000000000612,139,[47]
421.00000000006145,139,[]
422.0000000000617,139,[]
423.0000000000619,139,[]
424.00000000006213,139,[]
425.00000000006236,142,[36, 32, 44]
426.0000000000626,142,[]
427.0000000000628,142,[]
428.00000000006304,142,[]
429.00000000006327,142,[]
430.0000000000635,142,[]
431.0000000000637,142,[]
432.00000000006395,142,[]
433.0000000000642,143,[34]
434.0000000000644,143,[]
435.00000000006463,144,[31]
436.00000000006486,145,[38]
437.0000000000651,146,[42]
438.0000000000653,146,[]
439.00000000006554,147,[40]
440.00000000006577,147,[]
441.000000000066,147,[]
442.0000000000662,147,[]
443.00000000006645,147,[]
444.0000000000667,147,[]
445.0000000000669,147,[]
446.00000000006713,147,[]
447.00000000006736,147,[]
448.0000000000676,147,[]
449.0000000000678,147,[]
450.00000000006804,147,[]
451.00000000006827,149,[37, 28]
452.0000000000685,149,[]
453.0000000000687,149,[]
454.00000000006895,149,[]
455.0000000000692,149,[]
456.0000000000694,149,[]
457.00000000006963,150,[20]
458.00000000006986,150,[]
459.0000000000701,150,[]
460.0000000000703,151,[33]
461.00000000007054,152,[30]
462.00000000007077,152,[]
463.000000000071,152,[]
464.0000000000712,152,[]
465.00000000007145,152,[]
466.0000000000717,153,[23]
467.0000000000719,153,[]
468.00000000007213,154,[27]
469.00000000007236,154,[]
470.0000000000726,154,[]
471.0000000000728,155,[29]
472.00000000007304,155,[]
473.00000000007327,155,[]
474.0000000000735,155,[]
475.0000000000737,155,[]
476.00000000007395,155,[]
477.0000000000742,156,[22]
478.0000000000744,156,[]
479.00000000007464,157,[25]
